	comment	label
2025665	최대협한테 통수 맞은거지 존나 강경하게 나가고 교수 학생 ㅘㄹ거없이 똘똘 뭉쳤는데 뒷구멍에서 쇼부보고 진짜 학생까지 생각했으면 재시험도 조건에 넣었어야 했는데 자기 일 아니니까 뭐 근데 최대협 고향 어디냐	1
2007706	슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크슨타크	0
2019505	아니 진짜 그 작업실 분위기 미쳤나요ㅠㅠㅠ 작업실 소개 해주실수있나요	0
2009963	누구보다힘들었을거다 힘내 ㅠ	0
2012822	뭔말인지 알겠다 원하는 대답이었다	0
2011055	사만베 누구노 ㅠㅠ	0
2010062	그랑죠 모르노	0
2012754	52 15	0
2004316	시점의 차이임만약 카드 분실신고 후에 카드가 사용되었으면 카드사 변상신고전에 사용되었으면 개인변상인데이는 재빠르게 신고해야된다	0
2023221	김희철은 진짜 장난끼 많고 내가내다 이런스타일이라 사고 많이칠꺼같은데 세상 클린함	0
2020576	와 침뱉는 노인네 실화냐 ㄷㄷ	0
2003666	의대생들 입장이 열폭하는 일베충들이 상상하는거하곤 많이 달라서 ㅋㅋ	0
2030603	축하한다게이야	1
2021330	댓글 곱창난거봐라 ㅋㅋㅋ	0
2012332	ㅁㅍ 마리카같은 여자만나게 해주십쇼	0
2029809	존나 안타깝다	1
2027048	먹지도 못할 그림의 떡 봐서 뭐함 ㅅㅂ 기분만 더 싱숭생숭 해지더라	1
2028738	병신같은 한국인들 그냥 얼른 능력되면 뜨는게 답이다	1
2025661	코지마 하루나 검색해봄겁나 이쁨그리고 일베내에서나 일뽕일뽕 거리지 일본여자 만나면 일게이들 말한마디 못함 ㅋㅋㅋ	1
2008570	2만육천베	0
2009829	진짜충격이다일베하면서 가장충격적이다 제발 누가 주작이라고 저격했으먼 좋겠다	0
2006047	요즘 인터넷 트렌드에 맞게 드립도 적절히 치면서 몰입도 잘 되더라	0
2003179	뭔소린가 했네 ㅋㅋ 풀렸음다행	0
2024694	너 절라도홍어냐	1
2014406	앨사누나ㅠㅠ	0
2030990	운마 씨발새끼야 스폰서컨텐츠 없애라	1
2015571	빵집알바 보고싶어용ㅋㅋ	0
2002241	이런글 보면 사주팔자 관상이런거 어느정도 신빙성이 있긴하나보다	0
2004729	좌파들 좌표찍고 몰려왔다는 증거	0
2024685	개소리말자 내가 쓴댓글이 정답이다 병원장들은 병협소속이라 그런거고 ㅋㅋ	1
2025897	논문 읽을줄도 모르는 저학력 씹앰생 새끼가 ㅋㅋㅋ	1
2023829	415부정선거 밝혀져야 합니다 21세기 강국 자유민주주의 대한민국 위해서 보도 바랍니다	0
2005008	처녀가 주는 순수함 성결함	0
2028463	내 사촌누나는첫째가 개시발년이고둘째누나가 천사임	1
2012061	읍	0
2000036	냄져가 뭐냐	0
2019106	진짜 안타깝다 정도 들고 이분만은 사건 안터지길 바랬는데 수고하셨습니다	0
2026738	리얼 존나미개한새끼들 저새끼들은 좌좀 욕할게 못된다	1
2024018	계정 팔면 몇 십억인데 삭제 못하지 나같아도 ㅋㅋ	0
2001404	예쁘고 똑똑하기까지	0
2030405	ㅠㅠ 화이팅 일게이	1
2027464	짱깨들 외국 유학가면 공통적으로 하는 행동겨울에 도서관 따뜻하면 누런 내복만 입고 당당하게 공부함 짱깨 옆에 지나갈때 쉰 걸레 냄새 나는 애들 많음ㅋㅋ 공부 다하고 집에는 타고 감 가 그 순간 쓰레기 차로 보임	1
2003223	분명 중국어로 시끄럽게 떠들었겠지 중국어만큼 들으면 빡치는 언어가 없음	0
2006803	와정말힘내라	0
2002806	크 준나스펙타클하게 읽엇다	0
2009197	3만돌파 슨타크 힘내라	0
2020345	오 영상이 두개인데 브금 때문인가 이게 더 재밌다	0
2012449	오늘생일인데 ㅁㅍ가게해주세요	0
2005284	에혀ㅋㅋㄱ	0
2010760	헐 이거 진짜 4만 찍을듯	0
2014172	1209 에 나오는 팝송 제목점요	0
2021621	맞아 사람 욕할꺼면 앞에가서 할 수 있어야 욕을 해야되는거지	0
2027684	젊고 싱싱한서핑하는 여자들 대부분 몸매 괜찮음 보지들 따먹는 곳	1
2025521	그나마도 연애는 어지간한 찐따들은 섹스까지 가는데 저 과정 전부를 통틀어서 도돌이표를 300번은 거쳐야 한 번 할까말까한데 안마 한 번 가면 20으로 편안하게 누워있으면 마사지젤로 젖치기에 어떤 데는 똥까시까지도 해주는데 당연한거 아닐까 밥값 영화표값 커피값 5번 아끼면 되는데	1
2001481	사사키 노조미 결혼한거 너 덕분에 알았다 ㅋㅋㅋ	0
2030550	씨발 화이팅이다	1
2017363	이잉이이잉이이 기모리	0
2000771	시바끄 20대 노가다로 조진거 30살 넘어서 후회되더라 나이드니 여자 만나기가 힘들어	0
2023113	김신영 정도 나이면 사람 보는 눈은 생기지 20대중반 지나면 끼리끼리 논다고 하지 다들 알꺼야	0
2002833	노팩트 ㅁㅈㅎ	0
2005812	바퀴벌레의 저주	0
2003981	너 잘모른가 본데 ㅎㅌㅊ놈이나 그러지 미국 중산층이상은 의외로 보수적이고 이미 덕에 과거보다 현재의 10대들이 의외로 갈수록 혼전순결 지킨다는 비중도 조금씩 높아지는 중임	0
2015419	누구세요	0
2009873	제발 주작이였으면 진심으로 좋겠다좌절하지 말고 앞으로도 치료 잘받아	0
2006774	얼마나 심하게 사고났으면 힘내	0
2026905	헐 시발 국뽕은 적당히 짱깨 중화사상 저리가라네	1
2028252	이새끼들은 박근혜 빨고 무재인 까면 다 지들편임 ㅋㅋㅋ	1
2000929	절대 마음약해지지마라	0
2025337	소위 급 대학 나온 애들도 저지랄들하고 다님	1
2025006	지럴을 해라 븅신같은년아ㅋㅋ 일반년들이 용던벌이할려고 시간나면 조건도 하고 스폰도 하는게 요즘 돌아가는 꼬락서니인데 창녀 일반인 구분하고 있는 의식구조 자체가 지금 전형적인 보지년이라는 증거	1
2020420	오빠 나 노숙해	0
2027066	발기 전후가 없자나 씹새야	1
2018593	쥐환이 머리스타일 뭐에요 님들아	0
2012015	나 포함 위에 있는 사람 모두 행복하게 해주세요	0
2022249	부자신가	0
2013192	가래 저런 인간이 있구나	0
2000857	확실하냐 다르잔아 ㅣ방이 제대로인증좀	0
2007725	51베만 더 있으면 2만베다	0
2024328	저거 야동 뭔야동이냐	1
2000517	방금 찍은건데 분탕이노	0
2006702	내가 시간쟀는데인기글가는데 5분1만베 찍는데 23분걸림	0
2022174	복귀각 잡혔다 ㅋㅋ	0
2011722	힘내라 슨타크 또왔다	0
2004612	놀아주지 ㅋㅋ	0
2008187	도라애몽 힘내라 이기	0
2021376	데티 강연금 안봤다는건 좀 선넘네 ㅋㅋ	0
2009159	광광우럭따ㅇㅂ	0
2027794	할말이없네씨발년	1
2002649	키여웡	0
2007539	주고간다 ㅜㅜ	0
2002994	커여워서 ㅇㅂ	0
2029125	하게이야 진짜 안타깝다 진성일게이 됐다고 좋다고하는거보니깐진짜 안타깝노예전에 니 글보면서 많이 웃었는데여튼 힘내라	1
2016529	핸드폰이날라갔는데ㅋㅋ	0
2006343	쭉 내리면서 보고있는데 선풍기짤 보고 소름돋았다	0
2013718	시말서 ㅋㅋ 갸웃기네	0
2029170	참수당하고 온몸이 박살나고 몸에 바람구멍이 났던수많은 벌레들의 한이 모이고 모여충귀가 되어 너에게 해를 가했구나	1
2008243	병원어디냐 꽃보내줄게	0
2030808	그나마 일베에 있던 꿀잼양산 능력자 게이였는데	1
2005066	길로틴보니깐 생각나네니 바퀴벌레 잡아서 고문하던 놈이냐벌받았네	0
2024333	병신새끼가 놀려주니까 별 개같이 부들부들 하네 ㅋㅋ	1
2005453	와 전설의그분이 이렇게 돌아오셨노ㅠㅠㅠ힘내라 이기야	0
2010528	나가자 싸우자 이기자 4만베	0
2004435	대부분 프리랜서거나 자영업자들임돈많은차도 외제 가 대부분차위에 서핑보드 싣고 다님	0
2019900	어머어머 아기신발 ㅋㅋ 그의 수비드 인생은 계속 됩니다	0
2009064	내 일베를 받아줘	0
2006155	벌써5천베네 1위찍을수도있것당	0
2014555	828 이거 진짜 웃기네 ㅋㅋ	0
2024028	고딩 인생망했누	0
2026575	근데 자꾸 일베에서 누가 문재인뽑으래 로 드립치는데대부분 문재인 안뽑은게 팩트인데왜 여기서 저딴 개소리를 하는지 모르겠다좌파 사이트 가서 좀 해라좌파 진보 새끼들은 인싸 새끼들 마냥 여기저기 사이트마다 떠들어대고 주위사람들한테도 떠들어서 영향력이 있는데맨날 우파 보수 새끼들은 우물 안 개구리 아싸 새끼들 처럼 지들 영역에서만 이러쿵 저러쿵 지랄만 하고있으니 누가 신경 쓰기나 하냐 ㅋㅋㅋ	1
2004085	진짜여	0
2024454	친구새끼 중에 항상 나한테 얻어쳐먹는새끼 있어서 맨날 내가 냈었음 내다내다 하도 나만 내니까 너무 좆같아서 은행간담에 체크카드를 한 개 만듦 그리고 거기에다 돈을 안넣고 그새끼 만나러 갈 때 돈 없는 체크카드만 들고감 평소처럼 내가 긁고 잔액부족 떴지만 모르는 척 그럴리가없는데 하면서 두 세번 더 긁음 보다 못한 새끼가 결국 지가 결제함 그 뒤로 주기적으로 빈 체크카드 들고 나감 아직 모르는 것 같긴 한데 솔직히 눈치 까면 왜 이때까지 그랬는지 얘기해주려고	1
2014294	200 공부도 안한고 수업도 안듣나보네 무슨ㅋㅋㅋ	0
2005015	헐 ㅠㅠ	0
2026596	일베 애들은 맨날 뭐가 자꾸 좆됐다고 하는데 대체 언제 좆되는 거임ㅋㅋ어차피 인싸들은 잘만 살고 있더만ㅋㅋㅋ좆되는건 일베충들 인생아님	1
2003107	적의 적은 아군 ㅋㅋ	0
2004073	아직 메일이 아무것도 안왔는대	0
2024619	저게 말이되냐항원에 노출됐으면 그 항원에만 반응하는 항체가 형성되어야지왜 항원이 노출됐는데 나머지 항원들한테 면역반응을 일으키냐논문가져와바라이기야 씹주작같노	1
2007146	와 슨타크ㅠㅠ 뭔사고길래 우수회원됐냐	0
2030031	일베 복귀작 기다리고 있겠다힘내라 게이야	1
2014628	아아ㅜㅜㅜ 너무웃겨서 울고있엌ㅋ쿠ㅜㅜ	0
2010117	퇴원하고 기계팔 만드는거 기대해본다	0
2015065	312 되게 심각한 일같이 리액션 하니까 남자분이 당황하시자나 ㅋㅋㅋ	0
2009190	3만	0
2009414	헐 젠가 망가 이후로 역대급이네 ㅋㅋ	0
2017361	이잉 기모링	0
2016261	팡플렉스 ㅋㅋ 웃고 갑니다	0
2019851	얘들아 대익님 한번 봐주자	0
2014799	104같은 표정으로 맨날 행동했던거잖음	0
2000155	는또 뭐임	0
2007085	아 이건 성지순례 각이다 이번시험 하고 이상 나오게 해주세요	0
2028257	ㅠㅠ힘내라 게이야	1
2029839	게이야 힘을내라	1
2010576	쪼끔만더 밀어붙히면 우리가 이깁니다 이시간이 지나면 우리가 이깁니다	0
2028195	아이씨발읽다보니 너였냐눈물이핑도네 씨발	1
2001069	제발 임신해라고 ㅇㅂ	0
2027755	14명이면 적게했네 남자인 나도 200명은 넘게 쑤셨겠다	1
2015919	나는 모기가 제일 웃김ㅋㅋ	0
2013388	혼자 모기잡는줄알곸ㅋㅋ	0
2028418	서열정리 안해서 그럼 마누라가 지랄하던가 말던가 존나 피똥 쌀때까지 존나게 패면 다시는 안덤빔 우리집 개새끼도 내가 데려오기는 했는데 부모님이 항상 밥주고 하는데 지랄해서 앞에서 존나게 줘팸 그뒤로 부모님보고 안짖음	1
2000854	원래 지얼굴이 아니라서 그럼	0
2020275	영상에 나이처먹고 나이값못하는놈때문에 댓달줄이야편집자분이 약빨고 편집한다는소문이너무 재밌고 웃겨요영상좀 더올려주셨으면	0
2007130	오른손이 너무 크다피부는 시간지나서 어떻게든 호전시킬수 있을것같은데	0
2026217	유부형들아 와이프한테 매일 질사할수 있는거 만족감 쩔어서 조은거 아님 의무감드나	1
2017607	자는 남친 모기 몰카 개 웃겨요 ㅋㅋ 진짜 배꼽 빠질듯 ㅋㅋㅋ 배 아파요 ㅋㅋ	0
2027559	동물새끼들은 기어오르면 줘패는거밖에 없음	1
2013210	민뚜 불쌍햌	0
2022508	선즙필승	0
2006519	해줄수있는게 ㅇㅂ누르는것 밖에 없어 미안하다	0
2001964	이새기 유학가서 제대로 파악하고 왔노 ㅋㅋ	0
2001214	사실적이라서 ㅇㅂ	0
2012486	오늘도 왔다 사랑한다 ㅁㅍ	0
2007234	ㅈㅈㅅ랑사귀게해주세요	0
2012851	할게 있으면 일베하고있겠노ㅋㅋ	0
2009419	불쌍 광광 눈물나노	0
2002465	ㄹㅇ원래 아프리카 수준이 저정돈데	0
2030110	슨타크 씨발 ㅠㅠ	1
2023780	너무 물어 뜯는거 아니야 사람 잡겠다	0
2000624	그래도 보수는 절대 아니지 난 진보니깐 하고 민주당찍는다	0
2006049	저격	0
2029703	여자만나기 힘들듯 ㅎㅎㅎ 평생 니그거달고있어도 쓸모도없어 병신아 ㅋㅋ	1
2030334	와 이새끼하루만에 1위 갈아치우겠네	1
2006687	아 힘내라 무슨말을 해줘야될지 모르겠다	0
2001273	이곳 댓글을 보면 옛날 일베와 확연하게 다르다는것을 알수있구나	0
2022830	그와중에 공 쓰레기통에 골인 눰	0
2010175	일베 인더스트리 한참 안보인다 싶었는데 일이 많았구나	0
2016258	팡플랙스 역시 통수 ㅋ	0
2025216	병신차 타고 갈라하노 이쁜 쓰레기인거 모르나 그돈으로 택시타라 100년은 탄다	1
2004185	왠지 설득력 있네	0
2003453	어벤져스ㅇㅂ	0
2006537	네 다음 모기한마리 안죽이신 분	0
2012652	아 슨타크야 손 만들면 안되냐	0
2027215	중국인 연쇄살인범 환영	1
2025032	섹스가 목표가 아니라 과정이라면 생물학적으로 남자들이 사정하고나서 급 현자타임 오는 현상은 뭘로 설명할래	1
2030923	게이야 나 댓글안남기는데 여러가지 감정이 복잡하다짠하고 안쓰럽다는 동정보다 저런 힘든상황속에서도 웃음과 여유를 잃지않는 모습을 보면서 지금 너무 안일하고 나태해졌지만 정작 행동으로 실천하는 내 자신을 반성했다인간이 경험할 수 있는 가히 최악의 악재에서도 인내했으니 앞으로 빠른 쾌유 후에 하는일마다 대박나길 바란다화이팅 게이	1
2004679	욱일기 타령도 2010년대부터 시작인데 반일도 정신병이지	0
2030434	게이야 파이팅해라이기	1
2007692	와일베올라가는거보소ㅋㄱㄱ역대일베갯수1위아님	0
2022050	보겸님 보겸님은 믿었는데보겸 치자마자 뒷광고 나오네	0
2003962	판춘문예 소설이 진화하네 ㅋㅋㅋ	0
2013257	바닥 가래침 개오바지	0
2025457	하 학식 개씹노답임 그냥 내 유일한 낙이 집가는거다	1
2028531	아씨발 기분 개같네네 작품 게시물들 정말정말 즐겁게봤는데 너무 안타까워서 내가 다 우울하다 ㅇㅂ에서감성팔이는 죄악이지만 그래도 힘내라시발 소주한잔 같이하고 싶노아	1
2001582	그런가 근데 찌라시가 다 비슷한 말을 하는데 어떻게 판단해야하지	0
2028021	와 존나 불쌍하노	1
2030201	게이야 천벌받은거다이기	1
2005702	바퀴벌레의 원한의 칼부림이 시작되었다	0
2002235	정독했다 일본녀 종특 이해된다	0
2002110	건 아니고 열등감 있는 애들이 자존감으로 포장한다사랑 받고 자란 애들은 남들에게 보이는 지 표정 그닥 신경 안 씀	0
2025454	일반적인 이야기하는 거 같구만 글쓴 게이는난 글쓴게이 70는 동감함 내 여친 스시녀 7년 정도 사겼음	1
2013526	레전드네	0
2012516	이거 막플 타이밍이 언제냐	0
2005762	첫페이지 4천베는 첨보네	0
2024192	ㅋㅋ미친놈 진짜 저런걸 찍은 병신들은 북한보내야됨	1
2012647	쿵	0
2009676	낼오후4만베 예상	0
2025748	분탕새끼 ㄹㅇ 빡대가리노	1
2009610	돌아와요 슨타크	0
2006615	헐 니였냐 어쩐지 요즘엔 뭐 안만들더라헐진짜 사람은 한 순간이구나휴힘내라	0
2022522	설현 권력에 의한 희생양 아니면 같은 부류	0
